source,sourceLabel,target,targetLabel,richtingBeschrijving,rolLabel,start,eind,punt
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116620937,Julienne Elise Van De Wiele,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1860-03-30T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2677198,Jules Lagae,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116621811,Marguerite Marie Josephine Sonck,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1899-07-06T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122791049,Emfrentiana De Backere,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1888-08-19T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q57197744,Eugeen-Karel Van Steenkiste,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1883-10-05T00:00:00Z,1887-04-02T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q56036067,Lodewijk Willem Schuermans,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1866-02-27T00:00:00Z,1887-11-03T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2163210,Jean van Ruymbeke,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1884-06-05T00:00:00Z,1886-02-07T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q42596,Frédéric Mistral,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119039774,Andries J. Winkler,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1889-08-19T00:00:00Z,1898-11-04T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q13769746,Lodewijk Scharpé,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1893-02-03T00:00:00Z,1893-10-11T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116620970,Teresa Hercy,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1862-01-07T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q1978131,Hilaris Allaeys,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2496044,Gustave Henri Flamen,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1872-07-14T00:00:00Z,1887-09-21T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122971101,Charles Louis Poublon,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q961180,Jacob Verdam,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1884-09-21T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122971209,George Parker,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1891-08-26T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116620790,Sophia Elizabeth Peeters,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1897-01-16T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116621328,Mary Lucy Vavasour,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1872-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115816445,Constantin Lagae,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1862-07-03T00:00:00Z,1864-07-22T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125365471,Mathilde Jeanne Marie de Robiano,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1887-06-14T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q3538623,Charles van Caloen,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1870-10-27T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115836535,Jozef Van Damme,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1884-10-10T00:00:00Z,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123697088,Edward William Fulker,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1889-11-04T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q121053317,Maurice Vander Haeghen,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-01-01T00:00:00Z,1892-02-13T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123414712,Maria Juliana Lucia Delbaere,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1889-03-07T00:00:00Z,1889-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q55233295,Charles Van Cauwenberghe,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1860-08-28T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115979140,Arsenius Dehulster,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1883-01-16T00:00:00Z,1886-09-23T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q1877721,Charles Carton,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1858-05-28T00:00:00Z,1863-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122854006,Jeanne Marie Emilie Colette Ghislaine de Bethune,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1898-05-16T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q110039159,Jan Craeynest,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122790642,Maria Joanna Maes,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1871-10-01T00:00:00Z,1871-10-26T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q118725738,Georges William Gadd,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1857-07-13T00:00:00Z,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q15627098,Albany James Christie,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1871-10-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122915335,Emiel Van Den Berghe,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115813641,Rijkaart Carette,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-09-28T00:00:00Z,1890-01-23T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115818649,Jozef Roggeman,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1877-09-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2298746,Aloïs Walgrave,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1898-10-13T00:00:00Z,1899-03-03T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q55672664,Ignace de Coussemaker,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1884-06-15T00:00:00Z,1888-08-26T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123554207,Marie Colette Joséphine Caïmo,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1866-07-03T00:00:00Z,1866-11-04T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122884053,Bernard Joseph Weale,Guido (Zender) → Relevant Persoon (Ontvanger),petekind,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q128053464,Marie Thérèse Courtens,Guido (Zender) → Relevant Persoon (Ontvanger),bekende,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115829742,Bernardus Nachtergaele,Guido (Zender) → Relevant Persoon (Ontvanger),biechtvader,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q136849457,Jules François Vermaut,Guido (Zender) → Relevant Persoon (Ontvanger),drukker,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q22002048,Pieter Raoux,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1881-06-22T00:00:00Z,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120629807,Vital De Vos,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1888-03-19T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116621171,Elisa Robinson,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115979029,Casimir Affenaer,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1871-07-12T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123051567,Agnes Cecilia Young,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115819139,Petrus De Smedt,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1887-06-14T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q128034737,Maria Euphemia Verbanck,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1883-10-26T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q672816,Nicholas Wiseman,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1862-04-19T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115837342,Constantinus Roelandts,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1863-10-30T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q586323,Albert Verwey,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1899-03-02T00:00:00Z,1899-05-04T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116656531,Anna Demets,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122780659,Mary Elizabeth Johnson,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115979418,Aloysius Vandemaele,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1850-12-15T00:00:00Z,1890-06-09T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q1334711,Emmanuel Hiel,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1889-03-01T00:00:00Z,1891-11-03T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119625085,August Selosse,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1854-05-03T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115979952,Edward Declercq,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1854-11-04T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q15461013,Frans De Potter,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1898-12-12T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119217815,Martinus Coune,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q113681935,Victor Van Coillie,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1861-02-23T00:00:00Z,1862-05-18T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119796023,Georges Vincent Eugène Louis Beyaert,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1884-04-06T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120514200,Élie Henri Marie Félix de Coussemaker,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1891-06-14T00:00:00Z,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115823355,Augustus Rodts,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1877-05-09T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q354052,Jean-Baptiste Bethune,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1857-07-05T00:00:00Z,1890-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119003821,Louis Judocus Rooms,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1894-11-29T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123050504,Leonida Euphrasia Demonie,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1860-11-23T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119797432,Julianus Maria Isidorus Blancke,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1862-02-01T00:00:00Z,1889-03-24T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125353522,Julie Romanie Verbauwhede,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1894-06-28T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q28973666,Lodewijk Roersch,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-07-18T00:00:00Z,1888-02-08T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119794988,Louis Beyaert-Defoort,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q121002664,Joseph Karel Lodewijk Van Impe,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1877-09-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116621699,Maria Magdalena Gezelle,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q123050722,Mathilde Sophie Theresia Renodeyn,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1873-04-16T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q1978794,Joseph Alberdingk Thijm,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1858-02-23T00:00:00Z,1860-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q17428533,Jules Lammens,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1883-06-23T00:00:00Z,1895-12-20T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q56174577,Charles Alban Buckler,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1872-09-18T00:00:00Z,1880-01-08T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115827506,Isidoor Van Cleemput,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1877-09-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115840173,Hendrik Van Witberghe,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1863-01-01T00:00:00Z,1878-01-25T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q117227189,Léonie Pauline Marie Bersou,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1895-01-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q4722117,Adolf Lootens,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1894-12-10T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120900509,Emile Florimond Herman Van Biervliet,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1881-06-15T00:00:00Z,1882-10-20T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115979996,Karel De Backer,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1860-08-31T00:00:00Z,1862-05-19T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q61506427,Joseph Herreboudt,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1860-01-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q45029767,Jakob Muyldermans,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1887-04-28T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q3171149,Jean Casier,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1894-10-08T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115818861,Arthur Lewylle,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1882-06-15T00:00:00Z,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115838563,Felix Verstraete,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1882-02-24T00:00:00Z,1889-06-02T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q981444,Hugo Verriest,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1862-11-01T00:00:00Z,1893-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q126113249,Domenico Pisani,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1859-10-30T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116620896,Zulma De Bo,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1878-01-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2360914,Edward Gailliard,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1862-01-01T00:00:00Z,1882-09-03T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122831276,Amélie Frère,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1891-05-02T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q64727835,Macarios Haddad,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1859-09-20T00:00:00Z,1859-09-26T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115834834,Desideer Meersseman,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-06-10T00:00:00Z,1889-12-09T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q1920135,Jan Bols,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1875-01-14T00:00:00Z,1899-08-20T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q719358,Theophiel Coopman,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-08-12T00:00:00Z,1898-12-12T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2672741,Jean-Baptiste de Bethune jr.,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1899-07-23T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q122884053,Bernard Joseph Weale,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1879-03-20T00:00:00Z,1883-09-01T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119013626,Joseph Van Damme,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1887-12-09T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125359350,Julie Lievrouw,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1870-07-29T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120639934,August Delbaere,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1888-04-02T00:00:00Z,1889-03-12T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120491424,John Crawley,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1855-07-02T00:00:00Z,1855-08-31T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q117229438,Elodie De Beer,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1894-01-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120729190,Camiel-Hector Marichal,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1882-06-22T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q62117109,Antoon Verwaetermeulen,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,1893-06-27T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q125544971,Vitalis Jerome Joannes Trogh,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1861-10-16T00:00:00Z,1862-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q113925472,Edward Van Robays,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1884-05-20T00:00:00Z,1891-07-30T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q377071,Edgar Tinel,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1885-05-11T00:00:00Z,1889-05-27T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q120855780,Lucy Weguelin,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115834873,Joannes Spillemaeckers,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1877-09-05T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q119041487,Joseph Louis Van Heede,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1892-07-06T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q2606766,Gerard van Caloen,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1878-08-01T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q116688354,Margareta Laura Augusta Lassence,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,1889-03-18T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q132321245,Esther Martine Eugénie Clémence Marie Ghislaine De Zitter,Guido (Zender) → Relevant Persoon (Ontvanger),buur,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q132321506,Martine De Zitter,Guido (Zender) → Relevant Persoon (Ontvanger),buur,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q132321532,Charles De Zitter,Guido (Zender) → Relevant Persoon (Ontvanger),buur,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q132321595,Esther Defoor,Guido (Zender) → Relevant Persoon (Ontvanger),buur,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q136849457,Jules François Vermaut,Guido (Zender) → Relevant Persoon (Ontvanger),uitgever,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115979543,Cyriel Vanden Berghe,Guido (Zender) → Relevant Persoon (Ontvanger),correspondent,,,1896-09-10T00:00:00Z
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q136793932,Adèle Serweytens,Guido (Zender) → Relevant Persoon (Ontvanger),bekende,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q136793801,Alphonse Marie Joseph Ghislain Antoine Maus,Guido (Zender) → Relevant Persoon (Ontvanger),bekende,,,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q136703696,Petrus Alfons Beelaert,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1887-03-05T00:00:00Z,1898-11-24T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q136734381,Roland Joseph De Meester,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,1874-03-09T00:00:00Z,1892-07-05T00:00:00Z,
http://www.wikidata.org/entity/Q336977,Guido Gezelle,http://www.wikidata.org/entity/Q115982585,Carolus Ludovicus Brondel,Guido (Zender) → Relevant Persoon (Ontvanger),briefschrijver,,,
